GPS Time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler,Pos.X,Pos.Y,Pos.Z,Latitude,Longitude,Altitude
2024-04-13 16:51:47.417344256+00:00,G10,-1353015.520954512,17162689.02318965,20338051.304917686,22792454.37654085,33.5,356.943359375,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:47.417344256+00:00,G21,15704311.891781103,1565313.132601072,21909298.023869675,21703948.114617836,44.6,-346.6251525878906,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:47.417344256+00:00,G27,23146763.362111025,13294135.161375292,-2627442.796941278,22148429.730354033,44.0,535.9915161132812,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:47.417344256+00:00,G28,5197777.023884434,25764539.105771083,-3851096.185499713,23875331.407623656,36.2,-508.2503662109375,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:47.417344256+00:00,G32,8071529.50649097,17955346.993691504,18133530.81511789,21447668.144217137,45.1,239.25979614257807,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:48.417344256+00:00,G02,14578383.046319446,-5207769.374786043,22044708.096893776,22942111.980932947,44.0,-500.8418273925781,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:48.417344256+00:00,G03,23183702.302448764,-12117300.539367734,4049318.212036207,24052749.202300828,43.1,-499.5289611816406,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:48.417344256+00:00,G08,24917341.09633236,4702380.251234804,8493511.86508343,21135614.485885587,48.0,171.70761108398438,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:48.417344256+00:00,G10,-1355182.4548274623,17164016.815568916,20336742.47346712,22792794.934990257,34.1,360.70166015625,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:48.417344256+00:00,G21,15704731.267713662,1567944.6154798083,21908898.41642222,21703604.275527492,44.4,-343.52276611328125,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
